backend,knot_points,sqp_budget_us,test_iters,tol_index,pcg_exit_tol,linsys_time_us
hip-nvidia,128,5000,1,2,0.0001,1012.97
hip-nvidia,128,5000,1,2,0.0001,788.935
hip-nvidia,128,5000,1,2,0.0001,1383.67
hip-nvidia,128,5000,1,2,0.0001,1225.5
hip-nvidia,128,5000,1,2,0.0001,1183.34
hip-nvidia,128,5000,1,2,0.0001,1180.08
hip-nvidia,128,5000,1,2,0.0001,1334.32
hip-nvidia,128,5000,1,2,0.0001,1350.52
hip-nvidia,128,5000,1,2,0.0001,1216.59
hip-nvidia,128,5000,1,2,0.0001,1238.06
hip-nvidia,128,5000,1,2,0.0001,1161.98
hip-nvidia,128,5000,1,2,0.0001,1220.54
hip-nvidia,128,5000,1,2,0.0001,1269.64
hip-nvidia,128,5000,1,2,0.0001,1191.78
hip-nvidia,128,5000,1,2,0.0001,1262.89
hip-nvidia,128,5000,1,2,0.0001,1158.45
hip-nvidia,128,5000,1,2,0.0001,1154.04
hip-nvidia,128,5000,1,2,0.0001,1150.77
hip-nvidia,128,5000,1,2,0.0001,1139.95
hip-nvidia,128,5000,1,2,0.0001,1081.45
hip-nvidia,128,5000,1,2,0.0001,1166.75
hip-nvidia,128,5000,1,2,0.0001,1233.21
hip-nvidia,128,5000,1,2,0.0001,1138.42
hip-nvidia,128,5000,1,2,0.0001,1147.53
hip-nvidia,128,5000,1,2,0.0001,1223.44
hip-nvidia,128,5000,1,2,0.0001,1361.97
hip-nvidia,128,5000,1,2,0.0001,1279.72
hip-nvidia,128,5000,1,2,0.0001,1158.11
hip-nvidia,128,5000,1,2,0.0001,1177.16
hip-nvidia,128,5000,1,2,0.0001,1149.27
hip-nvidia,128,5000,1,2,0.0001,1205.78
hip-nvidia,128,5000,1,2,0.0001,1294.84
hip-nvidia,128,5000,1,2,0.0001,1162.23
hip-nvidia,128,5000,1,2,0.0001,1076.61
hip-nvidia,128,5000,1,2,0.0001,1190.07
hip-nvidia,128,5000,1,2,0.0001,1156.97
hip-nvidia,128,5000,1,2,0.0001,1178.63
hip-nvidia,128,5000,1,2,0.0001,1073.57
hip-nvidia,128,5000,1,2,0.0001,1165.11
hip-nvidia,128,5000,1,2,0.0001,1159.94
hip-nvidia,128,5000,1,2,0.0001,1117.86
hip-nvidia,128,5000,1,2,0.0001,1082.71
hip-nvidia,128,5000,1,2,0.0001,1152.85
hip-nvidia,128,5000,1,2,0.0001,1179.84
hip-nvidia,128,5000,1,2,0.0001,1138.01
hip-nvidia,128,5000,1,2,0.0001,1163.92
hip-nvidia,128,5000,1,2,0.0001,706.035
hip-nvidia,128,5000,1,2,0.0001,205.957
hip-nvidia,128,5000,1,2,0.0001,730.988
hip-nvidia,128,5000,1,2,0.0001,1173.07
hip-nvidia,128,5000,1,2,0.0001,1138.95
hip-nvidia,128,5000,1,2,0.0001,1217.35
hip-nvidia,128,5000,1,2,0.0001,1255.68
hip-nvidia,128,5000,1,2,0.0001,1094.27
hip-nvidia,128,5000,1,2,0.0001,1159.37
hip-nvidia,128,5000,1,2,0.0001,1315.79
hip-nvidia,128,5000,1,2,0.0001,1241.9
hip-nvidia,128,5000,1,2,0.0001,1169.97
hip-nvidia,128,5000,1,2,0.0001,1133.95
hip-nvidia,128,5000,1,2,0.0001,1248.04
hip-nvidia,128,5000,1,2,0.0001,1164.51
hip-nvidia,128,5000,1,2,0.0001,1210.32
hip-nvidia,128,5000,1,2,0.0001,1306.66
hip-nvidia,128,5000,1,2,0.0001,1288.72
hip-nvidia,128,5000,1,2,0.0001,1402.53
hip-nvidia,128,5000,1,2,0.0001,1206.75
hip-nvidia,128,5000,1,2,0.0001,1082.99
hip-nvidia,128,5000,1,2,0.0001,1076.09
hip-nvidia,128,5000,1,2,0.0001,1128.0
hip-nvidia,128,5000,1,2,0.0001,1167.88
hip-nvidia,128,5000,1,2,0.0001,1087.7
hip-nvidia,128,5000,1,2,0.0001,1136.51
hip-nvidia,128,5000,1,2,0.0001,1262.38
hip-nvidia,128,5000,1,2,0.0001,1176.35
hip-nvidia,128,5000,1,2,0.0001,1196.3
hip-nvidia,128,5000,1,2,0.0001,1195.96
hip-nvidia,128,5000,1,2,0.0001,1209.37
hip-nvidia,128,5000,1,2,0.0001,1190.67
hip-nvidia,128,5000,1,2,0.0001,1130.72
hip-nvidia,128,5000,1,2,0.0001,1275.39
hip-nvidia,128,5000,1,2,0.0001,953.204
hip-nvidia,128,5000,1,2,0.0001,266.683
hip-nvidia,128,5000,1,2,0.0001,575.705
hip-nvidia,128,5000,1,2,0.0001,181.102
hip-nvidia,128,5000,1,2,0.0001,233.308
hip-nvidia,128,5000,1,2,0.0001,577.008
hip-nvidia,128,5000,1,2,0.0001,1154.28
hip-nvidia,128,5000,1,2,0.0001,1211.75
hip-nvidia,128,5000,1,2,0.0001,1204.56
hip-nvidia,128,5000,1,2,0.0001,1164.36
hip-nvidia,128,5000,1,2,0.0001,1017.31
hip-nvidia,128,5000,1,2,0.0001,204.547
hip-nvidia,128,5000,1,2,0.0001,580.101
hip-nvidia,128,5000,1,2,0.0001,624.59
hip-nvidia,128,5000,1,2,0.0001,833.586
hip-nvidia,128,5000,1,2,0.0001,1158.92
hip-nvidia,128,5000,1,2,0.0001,1518.64
hip-nvidia,128,5000,1,2,0.0001,1358.69
hip-nvidia,128,5000,1,2,0.0001,1350.94
hip-nvidia,128,5000,1,2,0.0001,1268.19
hip-nvidia,128,5000,1,2,0.0001,1132.35
hip-nvidia,128,5000,1,2,0.0001,1291.29
hip-nvidia,128,5000,1,2,0.0001,1224.72
hip-nvidia,128,5000,1,2,0.0001,1185.2
hip-nvidia,128,5000,1,2,0.0001,1508.11
hip-nvidia,128,5000,1,2,0.0001,1208.2
hip-nvidia,128,5000,1,2,0.0001,1180.49
hip-nvidia,128,5000,1,2,0.0001,1323.28
hip-nvidia,128,5000,1,2,0.0001,1156.24
hip-nvidia,128,5000,1,2,0.0001,1124.84
hip-nvidia,128,5000,1,2,0.0001,1182.75
hip-nvidia,128,5000,1,2,0.0001,1383.27
hip-nvidia,128,5000,1,2,0.0001,1249.99
hip-nvidia,128,5000,1,2,0.0001,2018.94
hip-nvidia,128,5000,1,2,0.0001,1204.46
hip-nvidia,128,5000,1,2,0.0001,1217.86
hip-nvidia,128,5000,1,2,0.0001,1219.42
hip-nvidia,128,5000,1,2,0.0001,1161.89
hip-nvidia,128,5000,1,2,0.0001,1132.58
hip-nvidia,128,5000,1,2,0.0001,1166.37
hip-nvidia,128,5000,1,2,0.0001,1203.92
hip-nvidia,128,5000,1,2,0.0001,1123.53
hip-nvidia,128,5000,1,2,0.0001,1137.99
hip-nvidia,128,5000,1,2,0.0001,1127.84
hip-nvidia,128,5000,1,2,0.0001,1164.95
hip-nvidia,128,5000,1,2,0.0001,1249.9
hip-nvidia,128,5000,1,2,0.0001,1123.38
hip-nvidia,128,5000,1,2,0.0001,1185.43
hip-nvidia,128,5000,1,2,0.0001,1460.24
hip-nvidia,128,5000,1,2,0.0001,1184.07
hip-nvidia,128,5000,1,2,0.0001,1096.29
hip-nvidia,128,5000,1,2,0.0001,1138.61
hip-nvidia,128,5000,1,2,0.0001,1220.36
hip-nvidia,128,5000,1,2,0.0001,1639.76
hip-nvidia,128,5000,1,2,0.0001,1185.62
hip-nvidia,128,5000,1,2,0.0001,1142.34
hip-nvidia,128,5000,1,2,0.0001,1122.24
hip-nvidia,128,5000,1,2,0.0001,1150.43
hip-nvidia,128,5000,1,2,0.0001,1118.12
hip-nvidia,128,5000,1,2,0.0001,1175.79
hip-nvidia,128,5000,1,2,0.0001,1189.13
hip-nvidia,128,5000,1,2,0.0001,1162.21
hip-nvidia,128,5000,1,2,0.0001,1208.26
hip-nvidia,128,5000,1,2,0.0001,1239.71
hip-nvidia,128,5000,1,2,0.0001,1416.01
hip-nvidia,128,5000,1,2,0.0001,1414.46
hip-nvidia,128,5000,1,2,0.0001,1177.81
hip-nvidia,128,5000,1,2,0.0001,1229.75
hip-nvidia,128,5000,1,2,0.0001,1168.57
hip-nvidia,128,5000,1,2,0.0001,1116.34
hip-nvidia,128,5000,1,2,0.0001,1173.13
hip-nvidia,128,5000,1,2,0.0001,1282.25
hip-nvidia,128,5000,1,2,0.0001,1250.07
hip-nvidia,128,5000,1,2,0.0001,1204.08
hip-nvidia,128,5000,1,2,0.0001,1132.95
hip-nvidia,128,5000,1,2,0.0001,452.398
hip-nvidia,128,5000,1,2,0.0001,681.474
hip-nvidia,128,5000,1,2,0.0001,235.718
hip-nvidia,128,5000,1,2,0.0001,523.283
hip-nvidia,128,5000,1,2,0.0001,446.136
hip-nvidia,128,5000,1,2,0.0001,292.319
hip-nvidia,128,5000,1,2,0.0001,598.009
hip-nvidia,128,5000,1,2,0.0001,418.329
hip-nvidia,128,5000,1,2,0.0001,339.12
hip-nvidia,128,5000,1,2,0.0001,387.233
hip-nvidia,128,5000,1,2,0.0001,815.862
hip-nvidia,128,5000,1,2,0.0001,1157.02
hip-nvidia,128,5000,1,2,0.0001,885.293
hip-nvidia,128,5000,1,2,0.0001,303.878
hip-nvidia,128,5000,1,2,0.0001,804.477
hip-nvidia,128,5000,1,2,0.0001,1125.56
hip-nvidia,128,5000,1,2,0.0001,1150.04
hip-nvidia,128,5000,1,2,0.0001,1296.23
hip-nvidia,128,5000,1,2,0.0001,1359.02
hip-nvidia,128,5000,1,2,0.0001,1209.42
hip-nvidia,128,5000,1,2,0.0001,1098.61
hip-nvidia,128,5000,1,2,0.0001,1102.95
hip-nvidia,128,5000,1,2,0.0001,1221.26
hip-nvidia,128,5000,1,2,0.0001,1082.72
hip-nvidia,128,5000,1,2,0.0001,1080.26
hip-nvidia,128,5000,1,2,0.0001,172.268
hip-nvidia,128,5000,1,2,0.0001,516.326
hip-nvidia,128,5000,1,2,0.0001,449.316
hip-nvidia,128,5000,1,2,0.0001,616.015
hip-nvidia,128,5000,1,2,0.0001,472.998
hip-nvidia,128,5000,1,2,0.0001,189.427
hip-nvidia,128,5000,1,2,0.0001,482.647
hip-nvidia,128,5000,1,2,0.0001,486.207
hip-nvidia,128,5000,1,2,0.0001,731.791
hip-nvidia,128,5000,1,2,0.0001,594.786
hip-nvidia,128,5000,1,2,0.0001,176.306
hip-nvidia,128,5000,1,2,0.0001,635.314
hip-nvidia,128,5000,1,2,0.0001,532.53
hip-nvidia,128,5000,1,2,0.0001,655.848
hip-nvidia,128,5000,1,2,0.0001,1151.07
hip-nvidia,128,5000,1,2,0.0001,537.294
hip-nvidia,128,5000,1,2,0.0001,777.962
hip-nvidia,128,5000,1,2,0.0001,1204.07
hip-nvidia,128,5000,1,2,0.0001,755.56
hip-nvidia,128,5000,1,2,0.0001,1306.79
hip-nvidia,128,5000,1,2,0.0001,1145.8
hip-nvidia,128,5000,1,2,0.0001,1116.7
hip-nvidia,128,5000,1,2,0.0001,744.164
hip-nvidia,128,5000,1,2,0.0001,1483.88
hip-nvidia,128,5000,1,2,0.0001,1238.08
hip-nvidia,128,5000,1,2,0.0001,1177.26
hip-nvidia,128,5000,1,2,0.0001,1261.31
hip-nvidia,128,5000,1,2,0.0001,673.822
hip-nvidia,128,5000,1,2,0.0001,506.536
hip-nvidia,128,5000,1,2,0.0001,475.799
hip-nvidia,128,5000,1,2,0.0001,619.652
hip-nvidia,128,5000,1,2,0.0001,746.66
hip-nvidia,128,5000,1,2,0.0001,548.485
hip-nvidia,128,5000,1,2,0.0001,1249.57
hip-nvidia,128,5000,1,2,0.0001,1140.75
hip-nvidia,128,5000,1,2,0.0001,670.609
hip-nvidia,128,5000,1,2,0.0001,301.046
hip-nvidia,128,5000,1,2,0.0001,615.777
hip-nvidia,128,5000,1,2,0.0001,714.327
hip-nvidia,128,5000,1,2,0.0001,1115.29
hip-nvidia,128,5000,1,2,0.0001,1151.7
hip-nvidia,128,5000,1,2,0.0001,1158.16
hip-nvidia,128,5000,1,2,0.0001,1233.62
hip-nvidia,128,5000,1,2,0.0001,1280.21
hip-nvidia,128,5000,1,2,0.0001,1218.82
hip-nvidia,128,5000,1,2,0.0001,1153.62
hip-nvidia,128,5000,1,2,0.0001,1130.34
hip-nvidia,128,5000,1,2,0.0001,1241.49
hip-nvidia,128,5000,1,2,0.0001,1269.07
hip-nvidia,128,5000,1,2,0.0001,1202.02
hip-nvidia,128,5000,1,2,0.0001,1180.75
hip-nvidia,128,5000,1,2,0.0001,1262.01
hip-nvidia,128,5000,1,2,0.0001,748.755
hip-nvidia,128,5000,1,2,0.0001,1130.13
hip-nvidia,128,5000,1,2,0.0001,739.443
hip-nvidia,128,5000,1,2,0.0001,1133.5
hip-nvidia,128,5000,1,2,0.0001,720.731
hip-nvidia,128,5000,1,2,0.0001,1113.97
hip-nvidia,128,5000,1,2,0.0001,1324.5
hip-nvidia,128,5000,1,2,0.0001,1091.39
hip-nvidia,128,5000,1,2,0.0001,1139.82
hip-nvidia,128,5000,1,2,0.0001,1153.2
hip-nvidia,128,5000,1,2,0.0001,1119.02
hip-nvidia,128,5000,1,2,0.0001,1122.15
hip-nvidia,128,5000,1,2,0.0001,1080.31
hip-nvidia,128,5000,1,2,0.0001,1125.71
hip-nvidia,128,5000,1,2,0.0001,1138.62
hip-nvidia,128,5000,1,2,0.0001,1602.78
hip-nvidia,128,5000,1,2,0.0001,1089.87
hip-nvidia,128,5000,1,2,0.0001,1143.33
hip-nvidia,128,5000,1,2,0.0001,1134.5
hip-nvidia,128,5000,1,2,0.0001,1224.2
hip-nvidia,128,5000,1,2,0.0001,1332.04
hip-nvidia,128,5000,1,2,0.0001,1157.06
hip-nvidia,128,5000,1,2,0.0001,1197.53
hip-nvidia,128,5000,1,2,0.0001,1274.69
hip-nvidia,128,5000,1,2,0.0001,1192.13
hip-nvidia,128,5000,1,2,0.0001,1219.54
hip-nvidia,128,5000,1,2,0.0001,1397.81
hip-nvidia,128,5000,1,2,0.0001,1216.33
hip-nvidia,128,5000,1,2,0.0001,1138.4
hip-nvidia,128,5000,1,2,0.0001,1133.03
hip-nvidia,128,5000,1,2,0.0001,1434.41
hip-nvidia,128,5000,1,2,0.0001,1215.05
hip-nvidia,128,5000,1,2,0.0001,1155.05
hip-nvidia,128,5000,1,2,0.0001,1137.39
hip-nvidia,128,5000,1,2,0.0001,1215.84
hip-nvidia,128,5000,1,2,0.0001,1222.81
hip-nvidia,128,5000,1,2,0.0001,1221.42
hip-nvidia,128,5000,1,2,0.0001,1128.79
hip-nvidia,128,5000,1,2,0.0001,1308.41
hip-nvidia,128,5000,1,2,0.0001,1229.83
hip-nvidia,128,5000,1,2,0.0001,1187.7
hip-nvidia,128,5000,1,2,0.0001,1271.1
hip-nvidia,128,5000,1,2,0.0001,1250.64
hip-nvidia,128,5000,1,2,0.0001,1153.46
hip-nvidia,128,5000,1,2,0.0001,1254.12
hip-nvidia,128,5000,1,2,0.0001,1199.2
hip-nvidia,128,5000,1,2,0.0001,1158.5
hip-nvidia,128,5000,1,2,0.0001,1118.23
hip-nvidia,128,5000,1,2,0.0001,1113.01
hip-nvidia,128,5000,1,2,0.0001,1081.16
hip-nvidia,128,5000,1,2,0.0001,1151.38
hip-nvidia,128,5000,1,2,0.0001,1204.3
hip-nvidia,128,5000,1,2,0.0001,1339.08
hip-nvidia,128,5000,1,2,0.0001,1069.16
hip-nvidia,128,5000,1,2,0.0001,793.862
hip-nvidia,128,5000,1,2,0.0001,206.782
hip-nvidia,128,5000,1,2,0.0001,1114.66
hip-nvidia,128,5000,1,2,0.0001,1068.47
hip-nvidia,128,5000,1,2,0.0001,1074.76
hip-nvidia,128,5000,1,2,0.0001,1143.31
hip-nvidia,128,5000,1,2,0.0001,1178.91
hip-nvidia,128,5000,1,2,0.0001,1575.75
hip-nvidia,128,5000,1,2,0.0001,1124.72
hip-nvidia,128,5000,1,2,0.0001,920.86
hip-nvidia,128,5000,1,2,0.0001,196.482
hip-nvidia,128,5000,1,2,0.0001,448.644
hip-nvidia,128,5000,1,2,0.0001,632.654
hip-nvidia,128,5000,1,2,0.0001,446.32
hip-nvidia,128,5000,1,2,0.0001,545.978
hip-nvidia,128,5000,1,2,0.0001,842.074
hip-nvidia,128,5000,1,2,0.0001,1200.36
hip-nvidia,128,5000,1,2,0.0001,1256.05
hip-nvidia,128,5000,1,2,0.0001,1172.98
hip-nvidia,128,5000,1,2,0.0001,1038.16
hip-nvidia,128,5000,1,2,0.0001,1184.24
hip-nvidia,128,5000,1,2,0.0001,1326.51
hip-nvidia,128,5000,1,2,0.0001,289.899
hip-nvidia,128,5000,1,2,0.0001,355.975
hip-nvidia,128,5000,1,2,0.0001,178.498
hip-nvidia,128,5000,1,2,0.0001,201.497
hip-nvidia,128,5000,1,2,0.0001,246.626
hip-nvidia,128,5000,1,2,0.0001,1156.1
hip-nvidia,128,5000,1,2,0.0001,708.792
hip-nvidia,128,5000,1,2,0.0001,1180.5
hip-nvidia,128,5000,1,2,0.0001,1178.83
hip-nvidia,128,5000,1,2,0.0001,1270.49
hip-nvidia,128,5000,1,2,0.0001,1186.37
hip-nvidia,128,5000,1,2,0.0001,1181.43
hip-nvidia,128,5000,1,2,0.0001,1347.19
hip-nvidia,128,5000,1,2,0.0001,743.545
hip-nvidia,128,5000,1,2,0.0001,203.255
hip-nvidia,128,5000,1,2,0.0001,483.57
hip-nvidia,128,5000,1,2,0.0001,1127.41
hip-nvidia,128,5000,1,2,0.0001,269.266
hip-nvidia,128,5000,1,2,0.0001,261.723
hip-nvidia,128,5000,1,2,0.0001,248.178
hip-nvidia,128,5000,1,2,0.0001,1116.4
hip-nvidia,128,5000,1,2,0.0001,665.172
hip-nvidia,128,5000,1,2,0.0001,1148.82
hip-nvidia,128,5000,1,2,0.0001,1127.97
hip-nvidia,128,5000,1,2,0.0001,1145.27
hip-nvidia,128,5000,1,2,0.0001,1201.6
hip-nvidia,128,5000,1,2,0.0001,1239.67
hip-nvidia,128,5000,1,2,0.0001,1175.08
hip-nvidia,128,5000,1,2,0.0001,1243.5
hip-nvidia,128,5000,1,2,0.0001,1151.51
hip-nvidia,128,5000,1,2,0.0001,941.926
hip-nvidia,128,5000,1,2,0.0001,1202.51
hip-nvidia,128,5000,1,2,0.0001,662.209
hip-nvidia,128,5000,1,2,0.0001,1139.53
hip-nvidia,128,5000,1,2,0.0001,935.002
hip-nvidia,128,5000,1,2,0.0001,249.013
hip-nvidia,128,5000,1,2,0.0001,1189.39
hip-nvidia,128,5000,1,2,0.0001,902.528
hip-nvidia,128,5000,1,2,0.0001,1105.52
hip-nvidia,128,5000,1,2,0.0001,665.172
hip-nvidia,128,5000,1,2,0.0001,1203.49
hip-nvidia,128,5000,1,2,0.0001,658.877
hip-nvidia,128,5000,1,2,0.0001,1178.41
hip-nvidia,128,5000,1,2,0.0001,823.742
hip-nvidia,128,5000,1,2,0.0001,1281.9
hip-nvidia,128,5000,1,2,0.0001,1132.54
hip-nvidia,128,5000,1,2,0.0001,1381.0
hip-nvidia,128,5000,1,2,0.0001,1258.7
hip-nvidia,128,5000,1,2,0.0001,1163.74
hip-nvidia,128,5000,1,2,0.0001,1136.0
hip-nvidia,128,5000,1,2,0.0001,1088.47
hip-nvidia,128,5000,1,2,0.0001,1071.4
hip-nvidia,128,5000,1,2,0.0001,1283.23
hip-nvidia,128,5000,1,2,0.0001,1138.25
hip-nvidia,128,5000,1,2,0.0001,1560.55
hip-nvidia,128,5000,1,2,0.0001,1749.38
hip-nvidia,128,5000,1,2,0.0001,1125.67
hip-nvidia,128,5000,1,2,0.0001,1693.27
hip-nvidia,128,5000,1,2,0.0001,1108.26
hip-nvidia,128,5000,1,2,0.0001,1158.65
hip-nvidia,128,5000,1,2,0.0001,1103.62
hip-nvidia,128,5000,1,2,0.0001,1091.79
hip-nvidia,128,5000,1,2,0.0001,1140.8
hip-nvidia,128,5000,1,2,0.0001,1140.42
hip-nvidia,128,5000,1,2,0.0001,1130.17
hip-nvidia,128,5000,1,2,0.0001,1193.71
hip-nvidia,128,5000,1,2,0.0001,1150.85
hip-nvidia,128,5000,1,2,0.0001,1100.63
hip-nvidia,128,5000,1,2,0.0001,1136.53
hip-nvidia,128,5000,1,2,0.0001,1153.31
hip-nvidia,128,5000,1,2,0.0001,1104.32
hip-nvidia,128,5000,1,2,0.0001,1160.07
hip-nvidia,128,5000,1,2,0.0001,1235.78
hip-nvidia,128,5000,1,2,0.0001,1193.59
hip-nvidia,128,5000,1,2,0.0001,1163.18
hip-nvidia,128,5000,1,2,0.0001,1188.69
hip-nvidia,128,5000,1,2,0.0001,1175.03
hip-nvidia,128,5000,1,2,0.0001,1479.1
hip-nvidia,128,5000,1,2,0.0001,1174.79
hip-nvidia,128,5000,1,2,0.0001,1338.66
hip-nvidia,128,5000,1,2,0.0001,1136.28
hip-nvidia,128,5000,1,2,0.0001,1119.71
hip-nvidia,128,5000,1,2,0.0001,1081.79
hip-nvidia,128,5000,1,2,0.0001,1089.49
hip-nvidia,128,5000,1,2,0.0001,1168.58
hip-nvidia,128,5000,1,2,0.0001,1119.22
hip-nvidia,128,5000,1,2,0.0001,1153.38
hip-nvidia,128,5000,1,2,0.0001,1092.2
hip-nvidia,128,5000,1,2,0.0001,1185.96
hip-nvidia,128,5000,1,2,0.0001,1384.93
hip-nvidia,128,5000,1,2,0.0001,1387.4
hip-nvidia,128,5000,1,2,0.0001,1588.01
hip-nvidia,128,5000,1,2,0.0001,1163.15
hip-nvidia,128,5000,1,2,0.0001,1167.52
hip-nvidia,128,5000,1,2,0.0001,1127.61
hip-nvidia,128,5000,1,2,0.0001,1134.11
hip-nvidia,128,5000,1,2,0.0001,1174.52
hip-nvidia,128,5000,1,2,0.0001,1124.0
hip-nvidia,128,5000,1,2,0.0001,1082.06
hip-nvidia,128,5000,1,2,0.0001,1082.94
hip-nvidia,128,5000,1,2,0.0001,1195.98
hip-nvidia,128,5000,1,2,0.0001,1394.01
hip-nvidia,128,5000,1,2,0.0001,1200.26
hip-nvidia,128,5000,1,2,0.0001,1128.66
hip-nvidia,128,5000,1,2,0.0001,1106.12
hip-nvidia,128,5000,1,2,0.0001,1084.47
hip-nvidia,128,5000,1,2,0.0001,1178.09
hip-nvidia,128,5000,1,2,0.0001,1191.67
hip-nvidia,128,5000,1,2,0.0001,1126.08
hip-nvidia,128,5000,1,2,0.0001,1126.73
hip-nvidia,128,5000,1,2,0.0001,1121.38
hip-nvidia,128,5000,1,2,0.0001,1486.25
hip-nvidia,128,5000,1,2,0.0001,1276.31
hip-nvidia,128,5000,1,2,0.0001,1084.51
hip-nvidia,128,5000,1,2,0.0001,1183.36
hip-nvidia,128,5000,1,2,0.0001,1086.92
hip-nvidia,128,5000,1,2,0.0001,1242.02
hip-nvidia,128,5000,1,2,0.0001,1164.62
hip-nvidia,128,5000,1,2,0.0001,1151.35
hip-nvidia,128,5000,1,2,0.0001,398.326
hip-nvidia,128,5000,1,2,0.0001,755.353
hip-nvidia,128,5000,1,2,0.0001,451.584
hip-nvidia,128,5000,1,2,0.0001,725.951
hip-nvidia,128,5000,1,2,0.0001,538.001
hip-nvidia,128,5000,1,2,0.0001,173.288
hip-nvidia,128,5000,1,2,0.0001,440.014
hip-nvidia,128,5000,1,2,0.0001,477.86
hip-nvidia,128,5000,1,2,0.0001,506.286
hip-nvidia,128,5000,1,2,0.0001,898.165
hip-nvidia,128,5000,1,2,0.0001,276.006
hip-nvidia,128,5000,1,2,0.0001,582.424
hip-nvidia,128,5000,1,2,0.0001,1305.14
hip-nvidia,128,5000,1,2,0.0001,303.271
hip-nvidia,128,5000,1,2,0.0001,784.811
hip-nvidia,128,5000,1,2,0.0001,938.855
hip-nvidia,128,5000,1,2,0.0001,1221.39
hip-nvidia,128,5000,1,2,0.0001,300.243
hip-nvidia,128,5000,1,2,0.0001,1265.17
hip-nvidia,128,5000,1,2,0.0001,1385.64
hip-nvidia,128,5000,1,2,0.0001,1123.12
hip-nvidia,128,5000,1,2,0.0001,940.581
hip-nvidia,128,5000,1,2,0.0001,1194.57
hip-nvidia,128,5000,1,2,0.0001,1119.31
hip-nvidia,128,5000,1,2,0.0001,1121.14
hip-nvidia,128,5000,1,2,0.0001,621.877
hip-nvidia,128,5000,1,2,0.0001,394.603
hip-nvidia,128,5000,1,2,0.0001,1105.31
hip-nvidia,128,5000,1,2,0.0001,1086.93
hip-nvidia,128,5000,1,2,0.0001,242.197
hip-nvidia,128,5000,1,2,0.0001,331.349
hip-nvidia,128,5000,1,2,0.0001,1162.95
hip-nvidia,128,5000,1,2,0.0001,678.413
hip-nvidia,128,5000,1,2,0.0001,1096.01
hip-nvidia,128,5000,1,2,0.0001,652.744
hip-nvidia,128,5000,1,2,0.0001,177.217
hip-nvidia,128,5000,1,2,0.0001,623.83
hip-nvidia,128,5000,1,2,0.0001,242.87
hip-nvidia,128,5000,1,2,0.0001,752.369
hip-nvidia,128,5000,1,2,0.0001,406.303
hip-nvidia,128,5000,1,2,0.0001,1090.66
hip-nvidia,128,5000,1,2,0.0001,640.285
hip-nvidia,128,5000,1,2,0.0001,1179.57
hip-nvidia,128,5000,1,2,0.0001,1201.41
hip-nvidia,128,5000,1,2,0.0001,1075.28
hip-nvidia,128,5000,1,2,0.0001,811.651
hip-nvidia,128,5000,1,2,0.0001,1159.63
hip-nvidia,128,5000,1,2,0.0001,1188.93
hip-nvidia,128,5000,1,2,0.0001,1215.31
hip-nvidia,128,5000,1,2,0.0001,994.013
hip-nvidia,128,5000,1,2,0.0001,1176.2
hip-nvidia,128,5000,1,2,0.0001,1113.43
hip-nvidia,128,5000,1,2,0.0001,1182.49
hip-nvidia,128,5000,1,2,0.0001,1122.02
hip-nvidia,128,5000,1,2,0.0001,1203.8
hip-nvidia,128,5000,1,2,0.0001,1228.41
hip-nvidia,128,5000,1,2,0.0001,1164.79
hip-nvidia,128,5000,1,2,0.0001,1116.82
hip-nvidia,128,5000,1,2,0.0001,1152.3
hip-nvidia,128,5000,1,2,0.0001,1107.28
hip-nvidia,128,5000,1,2,0.0001,1243.67
hip-nvidia,128,5000,1,2,0.0001,1219.7
hip-nvidia,128,5000,1,2,0.0001,1209.71
hip-nvidia,128,5000,1,2,0.0001,1269.37
hip-nvidia,128,5000,1,2,0.0001,1209.53
hip-nvidia,128,5000,1,2,0.0001,1123.87
hip-nvidia,128,5000,1,2,0.0001,1171.51
hip-nvidia,128,5000,1,2,0.0001,1180.31
hip-nvidia,128,5000,1,2,0.0001,1190.93
hip-nvidia,128,5000,1,2,0.0001,1141.83
hip-nvidia,128,5000,1,2,0.0001,1142.17
hip-nvidia,128,5000,1,2,0.0001,1151.22
hip-nvidia,128,5000,1,2,0.0001,1229.91
hip-nvidia,128,5000,1,2,0.0001,1323.44
hip-nvidia,128,5000,1,2,0.0001,1212.88
hip-nvidia,128,5000,1,2,0.0001,1138.64
hip-nvidia,128,5000,1,2,0.0001,1116.1
hip-nvidia,128,5000,1,2,0.0001,1166.01
hip-nvidia,128,5000,1,2,0.0001,1271.02
hip-nvidia,128,5000,1,2,0.0001,1249.58
hip-nvidia,128,5000,1,2,0.0001,1037.61
hip-nvidia,128,5000,1,2,0.0001,1260.65
hip-nvidia,128,5000,1,2,0.0001,1173.42
hip-nvidia,128,5000,1,2,0.0001,1272.75
hip-nvidia,128,5000,1,2,0.0001,1146.39
hip-nvidia,128,5000,1,2,0.0001,878.727
hip-nvidia,128,5000,1,2,0.0001,1089.09
hip-nvidia,128,5000,1,2,0.0001,1101.26
hip-nvidia,128,5000,1,2,0.0001,1132.88
hip-nvidia,128,5000,1,2,0.0001,1133.63
hip-nvidia,128,5000,1,2,0.0001,1159.06
hip-nvidia,128,5000,1,2,0.0001,1172.06
hip-nvidia,128,5000,1,2,0.0001,1336.29
hip-nvidia,128,5000,1,2,0.0001,1153.16
